,faceBottom_1_steps,faceBottom_1_steps_0,faceBottom_1_steps_1,faceBottom_1_steps_2,faceBottom_6_steps,faceBottom_6_steps_0,faceBottom_6_steps_1,faceBottom_6_steps_2,faceLeft_1_steps,faceLeft_1_steps_0,faceLeft_1_steps_1,faceLeft_1_steps_2,faceLeft_6_steps,faceLeft_6_steps_0,faceLeft_6_steps_1,faceLeft_6_steps_2,faceRight_1_steps,faceRight_1_steps_0,faceRight_1_steps_1,faceRight_1_steps_2,faceRight_6_steps,faceRight_6_steps_0,faceRight_6_steps_1,faceRight_6_steps_2,faceTop_1_steps,faceTop_1_steps_0,faceTop_1_steps_1,faceTop_1_steps_2,faceTop_6_steps,faceTop_6_steps_0,faceTop_6_steps_1,faceTop_6_steps_2,frameIndex,isFrontFace_1_steps,isFrontFace_1_steps_0,isFrontFace_1_steps_1,isFrontFace_1_steps_2,isFrontFace_6_steps,isFrontFace_6_steps_0,isFrontFace_6_steps_1,isFrontFace_6_steps_2,noseX_1_steps,noseX_1_steps_0,noseX_1_steps_1,noseX_1_steps_2,noseX_6_steps,noseX_6_steps_0,noseX_6_steps_1,noseX_6_steps_2,noseY_1_steps,noseY_1_steps_0,noseY_1_steps_1,noseY_1_steps_2,noseY_6_steps,noseY_6_steps_0,noseY_6_steps_1,noseY_6_steps_2,time
34,0.0,0.0,0.0,0.0,-191.0,-191.0,-196.0,-200.0,0.0,0.0,0.0,0.0,-105.0,-105.0,-105.0,-105.0,0.0,0.0,0.0,0.0,-225.0,-225.0,-230.0,-233.0,0.0,0.0,0.0,0.0,-71.0,-71.0,-71.0,-72.0,43.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,9.534652709960938,9.534652709960938,8.622573852539062,6.9540252685546875,34.42042541503906,34.42042541503906,43.11787414550781,49.278045654296875,-0.1451873779296875,-0.1451873779296875,-0.8227386474609375,2.4732818603515625,0.4991912841796875,0.4991912841796875,-0.5564422607421875,1.8343963623046875,1453773925.0946472
35,0.0,0.0,0.0,0.0,-196.0,-196.0,-200.0,-199.0,0.0,0.0,0.0,0.0,-105.0,-105.0,-105.0,-104.0,0.0,0.0,0.0,0.0,-230.0,-230.0,-233.0,-230.0,0.0,0.0,0.0,0.0,-71.0,-71.0,-72.0,-73.0,44.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,8.622573852539062,8.622573852539062,6.9540252685546875,5.295257568359403,43.11787414550781,43.11787414550781,49.278045654296875,52.466354370117216,-0.8227386474609375,-0.8227386474609375,2.4732818603515625,2.4527435302734375,-0.5564422607421875,-0.5564422607421875,1.8343963623046875,4.051849365234375,1453773925.163828
36,0.0,0.0,0.0,0.0,-200.0,-200.0,-199.0,-158.0,0.0,0.0,0.0,0.0,-105.0,-105.0,-104.0,-133.0,0.0,0.0,0.0,0.0,-233.0,-233.0,-230.0,-186.0,0.0,0.0,0.0,0.0,-72.0,-72.0,-73.0,-105.0,45.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,6.9540252685546875,6.9540252685546875,5.295257568359403,1.825942993164034,49.278045654296875,49.278045654296875,52.466354370117216,42.87959289550781,2.4732818603515625,2.4732818603515625,2.4527435302734375,1.20635986328125,1.8343963623046875,1.8343963623046875,4.051849365234375,5.09759521484375,1453773925.229419
37,0.0,0.0,0.0,0.0,-199.0,-199.0,-158.0,0.0,0.0,0.0,0.0,0.0,-104.0,-104.0,-133.0,0.0,0.0,0.0,0.0,0.0,-230.0,-230.0,-186.0,0.0,0.0,0.0,0.0,0.0,-73.0,-73.0,-105.0,0.0,46.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,5.295257568359403,5.295257568359403,1.825942993164034,0.020721435546875,52.466354370117216,52.466354370117216,42.87959289550781,32.253173828125,2.4527435302734375,2.4527435302734375,1.20635986328125,-0.342315673828125,4.051849365234375,4.051849365234375,5.09759521484375,4.8221435546875,1453773925.294214
38,0.0,0.0,0.0,0.0,-158.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,-133.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,-186.0,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.0,-105.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.825942993164034,1.825942993164034,0.020721435546875,-0.2763214111328125,42.87959289550781,42.87959289550781,32.253173828125,22.44219970703125,1.20635986328125,1.20635986328125,-0.342315673828125,-0.3163299560546875,5.09759521484375,5.09759521484375,4.8221435546875,4.6510009765625,1453773925.362924
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020721435546875,0.020721435546875,-0.2763214111328125,-0.19940185546877842,32.253173828125,32.253173828125,22.44219970703125,13.620223999023409,-0.342315673828125,-0.342315673828125,-0.3163299560546875,0.028839111328125,4.8221435546875,4.8221435546875,4.6510009765625,5.5025787353515625,1453773925.428548
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2763214111328125,-0.2763214111328125,-0.19940185546877842,-0.06802368164059658,22.44219970703125,22.44219970703125,13.620223999023409,6.598175048828125,-0.3163299560546875,-0.3163299560546875,0.028839111328125,0.2151947021484375,4.6510009765625,4.6510009765625,5.5025787353515625,3.2444915771484375,1453773925.4947321
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19940185546877842,-0.19940185546877842,-0.06802368164059658,-0.4547119140625,13.620223999023409,13.620223999023409,6.598175048828125,0.8482055664062216,0.028839111328125,0.028839111328125,0.2151947021484375,-0.05572509765625,5.5025787353515625,5.5025787353515625,3.2444915771484375,0.73602294921875,1453773925.56254
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06802368164059658,-0.06802368164059658,-0.4547119140625,-2.25140380859375,6.598175048828125,6.598175048828125,0.8482055664062216,-3.2291412353515625,0.2151947021484375,0.2151947021484375,-0.05572509765625,-1.5509185791015625,3.2444915771484375,3.2444915771484375,0.73602294921875,-2.0212554931640625,1453773925.62746
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4547119140625,-0.4547119140625,-2.25140380859375,-6.3230743408203125,0.8482055664062216,0.8482055664062216,-3.2291412353515625,-9.57293701171875,-0.05572509765625,-0.05572509765625,-1.5509185791015625,-2.3102874755859375,0.73602294921875,0.73602294921875,-2.0212554931640625,-3.989227294921875,1453773925.6949608
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25140380859375,-2.25140380859375,-6.3230743408203125,-8.407806396484375,-3.2291412353515625,-3.2291412353515625,-9.57293701171875,-17.704421997070312,-1.5509185791015625,-1.5509185791015625,-2.3102874755859375,-0.8189849853515625,-2.0212554931640625,-2.0212554931640625,-3.989227294921875,-4.49188232421875,1453773925.761041
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3230743408203125,-6.3230743408203125,-8.407806396484375,-10.132049560546875,-9.57293701171875,-9.57293701171875,-17.704421997070312,-27.63706970214841,-2.3102874755859375,-2.3102874755859375,-0.8189849853515625,-1.1102142333984375,-3.989227294921875,-3.989227294921875,-4.49188232421875,-5.6309356689453125,1453773925.826883
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.407806396484375,-8.407806396484375,-10.132049560546875,-11.416976928710909,-17.704421997070312,-17.704421997070312,-27.63706970214841,-38.98602294921872,-0.8189849853515625,-0.8189849853515625,-1.1102142333984375,-0.3926239013671875,-4.49188232421875,-4.49188232421875,-5.6309356689453125,-6.2387542724609375,1453773925.894108
47,0.0,0.0,0.0,191.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-10.132049560546875,-10.132049560546875,-11.416976928710909,-8.399612426757841,-27.63706970214841,-27.63706970214841,-38.98602294921872,-46.93092346191406,-1.1102142333984375,-1.1102142333984375,-0.3926239013671875,0.554595947265625,-5.6309356689453125,-5.6309356689453125,-6.2387542724609375,-5.6284332275390625,1453773925.963838
48,0.0,0.0,191.0,12.0,0.0,0.0,191.0,203.0,0.0,0.0,112.0,-11.0,0.0,0.0,112.0,101.0,0.0,0.0,228.0,2.0,0.0,0.0,228.0,230.0,0.0,0.0,75.0,-1.0,0.0,0.0,75.0,74.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-11.416976928710909,-11.416976928710909,-8.399612426757841,-17.09161376953125,-38.98602294921872,-38.98602294921872,-46.93092346191406,-61.77113342285156,-0.3926239013671875,-0.3926239013671875,0.554595947265625,5.428131103515625,-6.2387542724609375,-6.2387542724609375,-5.6284332275390625,1.350616455078125,1453773926.027628
49,191.0,191.0,12.0,0.0,191.0,191.0,203.0,203.0,112.0,112.0,-11.0,-4.0,112.0,112.0,101.0,97.0,228.0,228.0,2.0,-1.0,228.0,228.0,230.0,229.0,75.0,75.0,-1.0,-3.0,75.0,75.0,74.0,71.0,58.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-8.399612426757841,-8.399612426757841,-17.09161376953125,-3.0750732421875,-46.93092346191406,-46.93092346191406,-61.77113342285156,-58.52313232421875,0.554595947265625,0.554595947265625,5.428131103515625,0.730072021484375,-5.6284332275390625,-5.6284332275390625,1.350616455078125,4.3909759521484375,1453773926.093964
50,12.0,12.0,0.0,2.0,203.0,203.0,203.0,205.0,-11.0,-11.0,-4.0,-2.0,101.0,101.0,97.0,95.0,2.0,2.0,-1.0,0.0,230.0,230.0,229.0,229.0,-1.0,-1.0,-3.0,0.0,74.0,74.0,71.0,71.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-17.09161376953125,-17.09161376953125,-3.0750732421875,-0.9340362548828125,-61.77113342285156,-61.77113342285156,-58.52313232421875,-51.04936218261719,5.428131103515625,5.428131103515625,0.730072021484375,0.4546051025390625,1.350616455078125,1.350616455078125,4.3909759521484375,5.6645660400390625,1453773926.1583948
51,0.0,0.0,2.0,1.0,203.0,203.0,205.0,206.0,-4.0,-4.0,-2.0,0.0,97.0,97.0,95.0,95.0,-1.0,-1.0,0.0,0.0,229.0,229.0,229.0,229.0,-3.0,-3.0,0.0,1.0,71.0,71.0,71.0,72.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.0750732421875,-3.0750732421875,-0.9340362548828125,0.1447906494140625,-58.52313232421875,-58.52313232421875,-51.04936218261719,-40.77252197265625,0.730072021484375,0.730072021484375,0.4546051025390625,0.32025146484375,4.3909759521484375,4.3909759521484375,5.6645660400390625,7.09503173828125,1453773926.225475
52,2.0,2.0,1.0,-2.0,205.0,205.0,206.0,204.0,-2.0,-2.0,0.0,1.0,95.0,95.0,95.0,96.0,0.0,0.0,0.0,-1.0,229.0,229.0,229.0,228.0,0.0,0.0,1.0,0.0,71.0,71.0,72.0,72.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9340362548828125,-0.9340362548828125,0.1447906494140625,0.3805999755859375,-51.04936218261719,-51.04936218261719,-40.77252197265625,-28.974945068359403,0.4546051025390625,0.4546051025390625,0.32025146484375,-0.0156402587890625,5.6645660400390625,5.6645660400390625,7.09503173828125,7.472015380859375,1453773926.2953
53,1.0,1.0,-2.0,-1.0,206.0,206.0,204.0,12.0,0.0,0.0,1.0,2.0,95.0,95.0,96.0,-14.0,0.0,0.0,-1.0,-2.0,229.0,229.0,228.0,-2.0,1.0,1.0,0.0,3.0,72.0,72.0,72.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1447906494140625,0.1447906494140625,0.3805999755859375,0.6712493896484375,-40.77252197265625,-40.77252197265625,-28.974945068359403,-19.904083251953125,0.32025146484375,0.32025146484375,-0.0156402587890625,0.034454345703125,7.09503173828125,7.09503173828125,7.472015380859375,6.951873779296875,1453773926.378207
54,-2.0,-2.0,-1.0,1.0,204.0,204.0,12.0,1.0,1.0,1.0,2.0,-1.0,96.0,96.0,-14.0,-4.0,-1.0,-1.0,-2.0,1.0,228.0,228.0,-2.0,-3.0,0.0,0.0,3.0,-1.0,72.0,72.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3805999755859375,0.3805999755859375,0.6712493896484375,0.391510009765625,-28.974945068359403,-28.974945068359403,-19.904083251953125,-2.42095947265625,-0.0156402587890625,-0.0156402587890625,0.034454345703125,0.040924072265625,7.472015380859375,7.472015380859375,6.951873779296875,1.564666748046875,1453773926.463436
55,-1.0,-1.0,1.0,-1.0,12.0,12.0,1.0,0.0,2.0,2.0,-1.0,0.0,-14.0,-14.0,-4.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-3.0,-4.0,3.0,3.0,-1.0,1.0,0.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712493896484375,0.6712493896484375,0.391510009765625,0.3602294921875,-19.904083251953125,-19.904083251953125,-2.42095947265625,1.01434326171875,0.034454345703125,0.034454345703125,0.040924072265625,0.049285888671875,6.951873779296875,6.951873779296875,1.564666748046875,0.883880615234375,1453773926.544426
56,1.0,1.0,-1.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-4.0,-4.0,0.0,1.0,1.0,1.0,-2.0,3.0,-3.0,-3.0,-4.0,-1.0,-1.0,-1.0,1.0,-2.0,0.0,0.0,4.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391510009765625,0.391510009765625,0.3602294921875,0.3236541748046875,-2.42095947265625,-2.42095947265625,1.01434326171875,2.27203369140625,0.040924072265625,0.040924072265625,0.049285888671875,-0.2188262939453125,1.564666748046875,1.564666748046875,0.883880615234375,0.21044921875,1453773926.618295
57,-1.0,-1.0,2.0,-3.0,0.0,0.0,0.0,-4.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-2.0,-2.0,3.0,-2.0,-4.0,-4.0,-1.0,-3.0,1.0,1.0,-2.0,-2.0,4.0,4.0,2.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602294921875,0.3602294921875,0.3236541748046875,0.2504119873046875,1.01434326171875,1.01434326171875,2.27203369140625,2.377655029296875,0.049285888671875,0.049285888671875,-0.2188262939453125,-0.3194732666015625,0.883880615234375,0.883880615234375,0.21044921875,-0.4292755126953125,1453773926.69255
58,2.0,2.0,-3.0,-4.0,0.0,0.0,-4.0,-6.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,-2.0,-2.0,-1.0,-1.0,-3.0,-4.0,-2.0,-2.0,-2.0,0.0,2.0,2.0,-1.0,-1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236541748046875,0.3236541748046875,0.2504119873046875,0.23516845703125,2.27203369140625,2.27203369140625,2.377655029296875,2.2322235107421875,-0.2188262939453125,-0.2188262939453125,-0.3194732666015625,-0.339263916015625,0.21044921875,0.21044921875,-0.4292755126953125,-0.752899169921875,1453773926.759543
59,-3.0,-3.0,-4.0,3.0,-4.0,-4.0,-6.0,-2.0,-1.0,-1.0,2.0,-2.0,0.0,0.0,1.0,-3.0,-2.0,-2.0,-2.0,0.0,-3.0,-3.0,-4.0,-2.0,-2.0,-2.0,0.0,1.0,-1.0,-1.0,-1.0,-3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504119873046875,0.2504119873046875,0.23516845703125,-0.00799560546875,2.377655029296875,2.377655029296875,2.2322235107421875,1.552978515625,-0.3194732666015625,-0.3194732666015625,-0.339263916015625,-0.080474853515625,-0.4292755126953125,-0.4292755126953125,-0.752899169921875,-0.867828369140625,1453773926.834341
60,-4.0,-4.0,3.0,4.0,-6.0,-6.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,1.0,-3.0,-4.0,-2.0,-2.0,0.0,3.0,-4.0,-4.0,-2.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-3.0,-3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23516845703125,0.23516845703125,-0.00799560546875,-0.055145263671875,2.2322235107421875,2.2322235107421875,1.552978515625,1.1063232421875,-0.339263916015625,-0.339263916015625,-0.080474853515625,-0.0238037109375,-0.752899169921875,-0.752899169921875,-0.867828369140625,-0.93255615234375,1453773926.91776
61,3.0,3.0,4.0,-7.0,-2.0,-2.0,1.0,-5.0,-2.0,-2.0,-2.0,5.0,-3.0,-3.0,-4.0,1.0,0.0,0.0,3.0,-4.0,-2.0,-2.0,0.0,-2.0,1.0,1.0,-1.0,2.0,-3.0,-3.0,-3.0,-2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00799560546875,-0.00799560546875,-0.055145263671875,-0.088653564453125,1.552978515625,1.552978515625,1.1063232421875,0.657440185546875,-0.080474853515625,-0.080474853515625,-0.0238037109375,0.0331573486328125,-0.867828369140625,-0.867828369140625,-0.93255615234375,-0.9486846923828125,1453773926.992174
62,4.0,4.0,-7.0,2.0,1.0,1.0,-5.0,-5.0,-2.0,-2.0,5.0,-1.0,-4.0,-4.0,1.0,1.0,3.0,3.0,-4.0,1.0,0.0,0.0,-2.0,-4.0,-1.0,-1.0,2.0,0.0,-3.0,-3.0,-2.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055145263671875,-0.055145263671875,-0.088653564453125,-0.0102996826171875,1.1063232421875,1.1063232421875,0.657440185546875,0.323486328125,-0.0238037109375,-0.0238037109375,0.0331573486328125,0.0952911376953125,-0.93255615234375,-0.93255615234375,-0.9486846923828125,-0.6345672607421875,1453773927.065665
63,-7.0,-7.0,2.0,-2.0,-5.0,-5.0,-5.0,-4.0,5.0,5.0,-1.0,1.0,1.0,1.0,1.0,3.0,-4.0,-4.0,1.0,-1.0,-2.0,-2.0,-4.0,-3.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088653564453125,-0.088653564453125,-0.0102996826171875,0.12225341796875,0.657440185546875,0.657440185546875,0.323486328125,0.1953277587890625,0.0331573486328125,0.0331573486328125,0.0952911376953125,-0.016571044921875,-0.9486846923828125,-0.9486846923828125,-0.6345672607421875,-0.3316650390625,1453773927.144896
64,2.0,2.0,-2.0,1.0,-5.0,-5.0,-4.0,1.0,-1.0,-1.0,1.0,-2.0,1.0,1.0,3.0,-1.0,1.0,1.0,-1.0,-1.0,-4.0,-4.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102996826171875,-0.0102996826171875,0.12225341796875,0.249603271484375,0.323486328125,0.323486328125,0.1953277587890625,0.2097625732421875,0.0952911376953125,0.0952911376953125,-0.016571044921875,-0.0693206787109375,-0.6345672607421875,-0.6345672607421875,-0.3316650390625,-0.0617218017578125,1453773927.220419
65,-2.0,-2.0,1.0,5.0,-4.0,-4.0,1.0,3.0,1.0,1.0,-2.0,-1.0,3.0,3.0,-1.0,0.0,-1.0,-1.0,-1.0,7.0,-3.0,-3.0,-2.0,5.0,0.0,0.0,0.0,-3.0,2.0,2.0,2.0,-2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12225341796875,0.12225341796875,0.249603271484375,0.2509002685546875,0.1953277587890625,0.1953277587890625,0.2097625732421875,0.468658447265625,-0.016571044921875,-0.016571044921875,-0.0693206787109375,-0.0605926513671875,-0.3316650390625,-0.3316650390625,-0.0617218017578125,-0.041839599609375,1453773927.293064
66,1.0,1.0,5.0,-2.0,1.0,1.0,3.0,-3.0,-2.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.0,-2.0,-2.0,-2.0,5.0,0.0,0.0,0.0,-3.0,0.0,2.0,2.0,-2.0,-1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249603271484375,0.249603271484375,0.2509002685546875,0.051483154296875,0.2097625732421875,0.2097625732421875,0.468658447265625,0.575286865234375,-0.0693206787109375,-0.0693206787109375,-0.0605926513671875,-0.035919189453125,-0.0617218017578125,-0.0617218017578125,-0.041839599609375,-0.053955078125,1453773927.3646529
67,5.0,5.0,-2.0,-2.0,3.0,3.0,-3.0,2.0,-1.0,-1.0,0.0,2.0,0.0,0.0,2.0,-1.0,7.0,7.0,-2.0,0.0,5.0,5.0,0.0,4.0,-3.0,-3.0,0.0,0.0,-2.0,-2.0,-1.0,-3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509002685546875,0.2509002685546875,0.051483154296875,0.11834716796875,0.468658447265625,0.468658447265625,0.575286865234375,0.78228759765625,-0.0605926513671875,-0.0605926513671875,-0.035919189453125,-0.17315673828125,-0.041839599609375,-0.041839599609375,-0.053955078125,-0.2602691650390625,1453773927.444714
68,-2.0,-2.0,-2.0,2.0,-3.0,-3.0,2.0,2.0,0.0,0.0,2.0,-1.0,2.0,2.0,-1.0,-1.0,-2.0,-2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,-3.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051483154296875,0.051483154296875,0.11834716796875,-0.00286865234375,0.575286865234375,0.575286865234375,0.78228759765625,0.7897186279296875,-0.035919189453125,-0.035919189453125,-0.17315673828125,-0.0697479248046875,-0.053955078125,-0.053955078125,-0.2602691650390625,-0.4253082275390625,1453773927.530536
